id,title,original_title,overview,original_language,adult,popularity,release_date,vote_average,vote_count
1411577,Number One,넘버원,"Eighteen-year-old Ha-min suddenly begins to see the number ""365"" every time he eats his mother's homemade meal—and the number drops with each bite. Believing it to be a countdown to his mother's death, he distances himself from her and her cooking. Years later, still haunted by the number, Ha-min lives cautiously, preparing for the worst. Just as he begins to find peace with his girlfriend Ryeo-eun, an unexpected truth turns his world upside down.",ko,False,1.7942,2026-02-11,6.0,11.0
1273296,Conrad & Crab – Idiotic Gems,Sainte-Marie-aux-Mines,"Two less-than-splendid members of the judicial police of Perpignan arrive in the small town of Sainte-Marie-aux-Mines to watch over activities at the local gem market fair. In investigating a seemingly trivial matter, they stumble onto a potentially bigger criminal network.",fr,False,1.7554,2026-02-11,0.5,1.0
1470694,Sunday Ninth,Zondag de negenste,"After years apart, brothers Horst and Franz reunite. Horst is dealing with Alzheimer’s, while Franz is in debt, and sees his brother’s unspent inheritance as the solution to his financial problems. When Horst’s former love Andrea, turns up, old wounds and a buried family mystery come to the surface, forcing them to confront their past.",nl,False,1.4256,2026-02-11,0.0,0.0
767,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,Dumbledore tries to prepare Harry for the final battle with Voldemort while Death Eaters wreak havoc in both Muggle and Wizard worlds.,en,False,32.1168,2009-07-15,7.682,21014.0
533,Wallace & Gromit: The Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal Gromit run a business ridding the town of garden pests. Using only humane methods, which turns their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",en,False,9.4732,2005-09-15,7.132,3137.0
242,The Godfather Part III,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",en,False,16.4308,1990-12-25,7.419,6960.0
565,The Ring,The Ring,Journalist Rachel Keller investigates a strange videotape that may be behind the untimely deaths of four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring in order to save herself and her son.,en,False,11.5788,2002-10-18,6.709,6786.0
1737989,Bad Bunny's Super Bowl LX Halftime Show,Bad Bunny's Super Bowl LX Halftime Show,Puerto Rican superstar Bad Bunny takes the stage for the Apple Music Super Bowl LX Halftime Show.,en,False,2.6682,2026-02-08,0.0,0.0
9358,Final Destination 2,Final Destination 2,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",en,False,12.2525,2003-01-31,6.314,4940.0
1658914,İlk Gençlik,İlk Gençlik,,tr,False,2.7306,2026-02-06,0.0,0.0
1583340,Hüddam 6: Cinnet,Hüddam 6: Cinnet,,tr,False,1.4636,2026-02-06,0.0,0.0
1641425,Ranapati Shivray Swari Agra,Ranapati Shivray Swari Agra,"A captive king turns the tables on his Mughal captors, engineering an ingenious escape from Agra that will echo through centuries of Indian history.",mr,False,1.5715,2026-02-06,0.0,0.0
1643690,Tanggung Jiwa,Tanggung Jiwa,"In a household bounded by faith, Jamaliah struggles to reconnect with her teenage daughter, Aliyah, while longing for companionship. Unbeknownst to her, Aliyah is grappling with the same emotional turmoil. As both mother and daughter navigate their unspoken parallel desires, the growing distance between them threatens to fracture their fragile bond.",ms,False,0.6054,2026-02-06,0.0,0.0
1466228,The Comeback King,The Comeback King,A country western star experiences a dramatic downfall and must navigate their career in free fall.,en,False,1.9821,2027-02-03,0.0,0.0
1650807,That's AI,That's AI,"In a near-future conversation, two people question whether the images, emotions, and stories they see are created by humans or by artificial intelligence. As the line between reality and machine-generated creativity begins to blur, they are forced to confront what authenticity truly means in the age of AI.",en,False,1.0512,2026-02-06,7.5,2.0
1631017,Karikaada,ಕರಿಕಾಡ,"Divine love transforms Kaada's hunting heritage into an epic tale of adventure, action, and romance, leading him to abandon his former life.",kn,False,1.167,2026-02-06,0.0,0.0
328111,The Secret Life of Pets,The Secret Life of Pets,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",en,False,5.9742,2016-06-18,6.325,8591.0
2832,Identity,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",en,False,9.6122,2003-04-25,7.182,4452.0
1622620,Amadou & Mariam: The Blind Couple from Mali,Amadou et Mariam : Sons du Mali,"This feature-length documentary follows blind African duo Amadou and Mariam as they work on their final studio album together, finding inspiration in their childhood, their home country of Mali, and each other.",fr,False,1.3773,2026-02-06,0.0,0.0
1587124,Bhabiji Ghar Par Hain! Fun on the Run,भाभीजी घर पर हैं! फ़न ऑन द रन,"Two rival neighbors and their wives embark on a chaotic road trip, encountering two eccentric brothers who transform their journey into a hilarious adventure full of mishaps and unexpected twists.",hi,False,2.4822,2026-02-06,3.5,2.0
1388771,The Fairfield County Four,The Fairfield County Four,"Four young adults disappear while investigating reports of a large, wolf-like creature. Though no trace of the four was found, their camera was eventually located. This would be the last known footage of The Fairfield County Four.",en,False,1.5165,2026-02-06,5.357,7.0
1559123,Until We Meet Again,ほどなく、お別れです,"After failing to land a job, Shimizu Misora stumbles into an internship at funeral company Bando Kaikan and trains under the strict but compassionate Urushibara Reiji. As she learns to care for the bereaved, her discouragement turns into admiration, and a new sense of purpose.",ja,False,3.1285,2026-02-06,4.5,2.0
1583409,Curly Burly,Krølle Bølle,"Krølle Bølle lives safely underground on Bornholm with his family and all the other trolls. Life here is full of bat flights, cave parties—and rules, lots of rules. One rule in particular must never be broken: do not go up to the surface, because humans are dangerous. But Krølle Bølle is a troublemaker who doesn’t quite understand what all the rules are for.  When a sudden rumbling comes from above, he sneaks up toward the human world to see what’s happening. His little sister Borra follows him, and what begins as an innocent mischief-filled outing for the two of them quickly turns into a grand adventure—full of danger, magic, and experiences greater than anything Krølle Bølle could ever have dreamed of.",da,False,2.3748,2026-02-05,5.7,3.0
1576203,Ahlan Singapore,Ahlan Singapore,"Aisyah, an Indonesian student in Singapore brimming with dreams yet guarding her heart behind the wounds of her childhood, is unexpectedly drawn by fate to Liam, an older student whose warmth is wrapped in mystery and shadowed by unspoken sorrow. Their encounter in the Lion City slowly awakens a fragile hope, as if two souls that once recognized each other in silence have finally found their path. But just as love begins to weave its possibilities, Aisyah’s childhood friend—a young man who has long loved her in quiet devotion—arrives in Singapore, unsettling the delicate balance between them. The three are soon caught in an unusual love triangle, a swirling tempest of emotion that demands courage to choose and promises heartbreak for the heart left unanswered.",id,False,4.9216,2026-02-05,6.5,2.0
846049,The Dresden Sun,The Dresden Sun,"A brilliant, principled mercenary with a traumatic past works with an insider to steal a valued asset from Peredor Corporation called “the sphere”. The C & Earth corporation, vying for global dominance, seeks to find a solution to an otherworldly technology via a scientist’s project. Meanwhile, a financial analyst, who despises his job at the powerful investment firm Mutual One, finds himself caught between deadly corporate rivals, financial fraud, and technological espionage, and is ultimately forced to run from a psychopathic military contractor.",en,False,1.2303,2026-02-06,4.033,15.0
1527004,All Shades of Temptation,Всі відтінки спокуси,"In Lemberg (Lviv) in 1897, Amelia Kryzhevska-Zeg returns to the family estate where she grew up after her honeymoon. She is full of hope for the future and dreams of opening her own pharmacy. But gradually, her childhood home turns into a treacherous trap, and Amelia's plans become unfulfillable desires.",uk,False,5.3957,2026-02-05,6.1,7.0
1548749,Still Hope,Still Hope,"Beloved by her family and raised in a quiet community, 16-year-old Hope finds herself in danger when a new friend is not who he claims to be… Ripped from all she knows and forced into sex trafficking, Hope is stripped of her identity and threatened into submission, surviving years of abuse. Hope finally finds freedom and reunites with the family that never gave up looking for her. Though now safe, she struggles adjusting to her old life as she reconciles with all she’s endured. Hope’s journey is inspired by true stories and powerfully illustrates the courage it takes to find healing after life’s darkest moments.",en,False,2.0979,2026-02-05,8.0,4.0
1418829,"Kabul, Between Prayers","Kabul, Between Prayers","A devoted soldier of the Taliban's ideology that has shaped his destiny since birth, Samim (23) struggles between the alluring promises of martyrdom and the mundanity of his daily existence as a husband and farmer. Samim's younger brother, Rafi (14), idolizes his big brother as he navigates the confusion of adolescence, leaving behind playfulness to enter a world shaped by decades of military intervention and resulting radicalization.",en,False,0.5996,2026-02-05,4.0,1.0
